Time_Min,Voltage(V),Current(A),Resistance(Ohm),Power(kW),Temp(C),Temp_Rise(C),Calculated_Energy(kWh),Tuya_Raw_Energy(kWh)
15.2833,216.7,14.62,14.82,3.1682,59.2,27.2,0.658172,0.671472
15.3,217.9,14.54,14.99,3.1683,58.7,26.7,0.659052,0.672225
15.3167,217.8,14.33,15.2,3.1211,59.3,27.3,0.659919,0.673214
15.3333,218.3,14.5,15.06,3.1654,59.0,27.0,0.660798,0.673958
15.35,218.1,14.58,14.96,3.1799,59.7,27.7,0.661682,0.674988
15.3667,215.5,14.33,15.04,3.0881,58.6,26.6,0.662539,0.675798
15.3833,219.0,14.34,15.27,3.1405,58.9,26.9,0.663412,0.676744
15.4,217.5,14.52,14.98,3.1581,58.7,26.7,0.664289,0.677572
15.4167,216.8,14.44,15.01,3.1306,59.0,27.0,0.665159,0.67853
15.4333,218.2,14.43,15.12,3.1486,59.1,27.1,0.666033,0.679518
15.45,216.0,14.0,15.43,3.024,59.4,27.4,0.666873,0.679959
15.4667,217.1,14.72,14.75,3.1957,58.4,26.4,0.667761,0.681189
15.4833,215.6,14.34,15.03,3.0917,59.4,27.4,0.66862,0.681954
15.5,220.0,14.36,15.32,3.1592,59.3,27.3,0.669497,0.682854
15.5167,216.7,14.38,15.07,3.1161,59.5,27.5,0.670363,0.683672
15.5333,218.9,14.31,15.3,3.1325,58.9,26.9,0.671233,0.684668
15.55,216.4,14.58,14.84,3.1551,58.3,26.3,0.67211,0.685531
15.5667,220.3,14.69,15.0,3.2362,59.0,27.0,0.673008,0.686466
15.5833,217.9,14.7,14.82,3.2031,59.1,27.1,0.673898,0.687178
15.6,217.3,14.44,15.05,3.1378,58.5,26.5,0.67477,0.688229
15.6167,216.6,14.76,14.67,3.197,58.6,26.6,0.675658,0.688982
15.6333,216.1,14.5,14.9,3.1334,58.7,26.7,0.676528,0.690082
15.65,217.3,14.54,14.94,3.1595,59.1,27.1,0.677406,0.690831
15.6667,216.5,14.4,15.03,3.1176,59.0,27.0,0.678272,0.691936
15.6833,215.8,14.39,15.0,3.1054,59.4,27.4,0.679135,0.692733
15.7,216.5,14.29,15.15,3.0938,58.6,26.6,0.679994,0.69348
15.7167,215.8,14.3,15.09,3.0859,59.6,27.6,0.680851,0.694569
15.7333,218.6,14.71,14.86,3.2156,59.0,27.0,0.681744,0.69542
15.75,215.4,14.52,14.83,3.1276,58.7,26.7,0.682613,0.696355
15.7667,217.3,14.32,15.17,3.1117,59.2,27.2,0.683477,0.697222
15.7833,215.2,14.56,14.78,3.1333,59.2,27.2,0.684348,0.698021
15.8,214.0,14.35,14.91,3.0709,59.1,27.1,0.685201,0.69875
15.8167,219.6,14.24,15.42,3.1271,58.6,26.6,0.68607,0.699749
15.8333,217.1,14.51,14.96,3.1501,58.7,26.7,0.686945,0.700613
15.85,216.6,14.62,14.82,3.1667,59.0,27.0,0.687824,0.701364
15.8667,218.3,14.41,15.15,3.1457,58.8,26.8,0.688698,0.702377
15.8833,217.9,14.56,14.97,3.1726,59.1,27.1,0.689579,0.703314
15.9,219.4,14.61,15.02,3.2054,59.4,27.4,0.69047,0.704123
15.9167,215.0,14.94,14.39,3.2121,58.6,26.6,0.691362,0.70522
15.9333,217.5,14.49,15.01,3.1516,59.4,27.4,0.692237,0.706175
15.95,217.1,14.37,15.11,3.1197,59.3,27.3,0.693104,0.707071
15.9667,218.2,14.67,14.87,3.201,59.2,27.2,0.693993,0.707822
15.9833,217.6,14.3,15.22,3.1117,58.9,26.9,0.694857,0.708879
16.0,216.4,14.37,15.06,3.1097,58.9,26.9,0.695721,0.709732
16.0167,217.0,14.61,14.85,3.1704,59.1,27.1,0.696602,0.710695
16.0333,218.1,14.24,15.32,3.1057,59.3,27.3,0.697465,0.711535
16.05,215.8,14.62,14.76,3.155,58.8,26.8,0.698341,0.712374
16.0667,216.7,14.41,15.04,3.1226,58.5,26.5,0.699208,0.713073
16.0833,216.4,14.55,14.87,3.1486,58.8,26.8,0.700083,0.714066
16.1,216.6,14.55,14.89,3.1515,59.1,27.1,0.700958,0.714986
16.1167,217.0,14.46,15.01,3.1378,58.7,26.7,0.70183,0.715816
16.1333,215.3,14.22,15.14,3.0616,58.6,26.6,0.70268,0.716694
16.15,217.0,14.67,14.79,3.1834,59.0,27.0,0.703565,0.717542
16.1667,219.5,14.54,15.1,3.1915,59.0,27.0,0.704451,0.718458
16.1833,217.4,14.33,15.17,3.1153,58.7,26.7,0.705317,0.719494
16.2,214.5,14.35,14.95,3.0781,59.1,27.1,0.706172,0.720166
16.2167,218.6,14.59,14.98,3.1894,58.8,26.8,0.707058,0.72122
16.2333,216.3,14.71,14.7,3.1818,59.5,27.5,0.707941,0.722067
16.25,217.1,14.36,15.12,3.1176,59.1,27.1,0.708807,0.723097
16.2667,217.6,14.63,14.87,3.1835,59.2,27.2,0.709692,0.723904
16.2833,216.2,14.62,14.79,3.1608,58.7,26.7,0.71057,0.724802
16.3,218.2,14.9,14.64,3.2512,58.8,26.8,0.711473,0.725842
16.3167,216.6,14.22,15.23,3.0801,59.1,27.1,0.712328,0.726508
16.3333,216.7,14.41,15.04,3.1226,58.8,26.8,0.713196,0.727381
16.35,214.7,14.34,14.97,3.0788,58.7,26.7,0.714051,0.728322
16.3667,216.0,14.65,14.74,3.1644,58.6,26.6,0.71493,0.729389
16.3833,217.1,14.33,15.15,3.111,58.7,26.7,0.715794,0.730038
16.4,217.7,14.56,14.95,3.1697,59.4,27.4,0.716675,0.731075
16.4167,217.9,14.52,15.01,3.1639,58.7,26.7,0.717554,0.732026
16.4333,217.7,14.58,14.93,3.1741,59.2,27.2,0.718435,0.732656
16.45,217.2,14.33,15.16,3.1125,59.0,27.0,0.7193,0.733743
16.4667,216.7,14.52,14.92,3.1465,59.4,27.4,0.720174,0.734612
16.4833,218.8,14.61,14.98,3.1967,59.4,27.4,0.721062,0.735515
16.5,217.4,14.61,14.88,3.1762,59.3,27.3,0.721944,0.736611
16.5167,215.9,14.34,15.06,3.096,59.5,27.5,0.722804,0.737279
16.5333,216.0,14.44,14.96,3.119,59.3,27.3,0.723671,0.7382
16.55,216.9,14.8,14.66,3.2101,59.3,27.3,0.724562,0.739219
16.5667,215.4,14.28,15.08,3.0759,59.1,27.1,0.725417,0.739868
16.5833,216.0,14.44,14.96,3.119,58.9,26.9,0.726283,0.740718
16.6,217.6,14.31,15.21,3.1139,59.0,27.0,0.727148,0.741789
16.6167,217.6,14.58,14.92,3.1726,59.2,27.2,0.728029,0.742498
16.6333,217.4,14.43,15.07,3.1371,59.3,27.3,0.728901,0.743543
16.65,216.7,14.47,14.98,3.1356,59.1,27.1,0.729772,0.744251
16.6667,218.2,14.63,14.91,3.1923,59.3,27.3,0.730658,0.745371
16.6833,214.2,14.65,14.62,3.138,59.1,27.1,0.73153,0.746018
16.7,216.8,14.36,15.1,3.1132,59.3,27.3,0.732395,0.747076
16.7167,219.7,14.53,15.12,3.1922,59.1,27.1,0.733282,0.747852
16.7333,215.7,14.29,15.09,3.0824,59.0,27.0,0.734138,0.748666
16.75,217.5,14.57,14.93,3.169,58.8,26.8,0.735018,0.749729
16.7667,216.1,14.58,14.82,3.1507,59.2,27.2,0.735893,0.750539
16.7833,219.2,14.59,15.02,3.1981,59.1,27.1,0.736782,0.75139
16.8,217.1,14.51,14.96,3.1501,58.7,26.7,0.737657,0.752284
16.8167,218.3,14.44,15.12,3.1523,59.2,27.2,0.738532,0.753423
16.8333,219.9,14.49,15.18,3.1864,58.7,26.7,0.739417,0.75425
16.85,219.2,14.46,15.16,3.1696,59.0,27.0,0.740298,0.755001
16.8667,215.3,14.54,14.81,3.1305,58.7,26.7,0.741167,0.756083
16.8833,218.3,14.5,15.06,3.1654,58.7,26.7,0.742047,0.757017
16.9,214.1,14.47,14.8,3.098,58.7,26.7,0.742907,0.757626
16.9167,217.8,14.28,15.25,3.1102,59.1,27.1,0.743771,0.758706
16.9333,217.8,14.39,15.14,3.1341,58.5,26.5,0.744642,0.759486
16.95,216.1,14.48,14.92,3.1291,59.0,27.0,0.745511,0.760419
16.9667,217.5,14.57,14.93,3.169,59.3,27.3,0.746391,0.761271
16.9833,217.4,14.6,14.89,3.174,59.1,27.1,0.747273,0.762232
17.0,219.9,14.18,15.51,3.1182,58.7,26.7,0.748139,0.763022
17.0167,215.0,14.45,14.88,3.1067,59.5,27.5,0.749002,0.76392
17.0333,215.8,14.4,14.99,3.1075,59.1,27.1,0.749865,0.765002
17.05,215.8,14.54,14.84,3.1377,59.4,27.4,0.750737,0.76578
17.0667,216.9,14.39,15.07,3.1212,59.0,27.0,0.751604,0.76666
17.0833,217.0,14.5,14.97,3.1465,59.5,27.5,0.752478,0.767811
17.1,215.6,14.53,14.84,3.1327,58.7,26.7,0.753348,0.768496
17.1167,216.7,14.26,15.2,3.0901,59.1,27.1,0.754206,0.769309
17.1333,219.8,14.44,15.22,3.1739,59.2,27.2,0.755088,0.770143
17.15,216.7,14.62,14.82,3.1682,58.8,26.8,0.755968,0.771047
17.1667,216.2,14.68,14.73,3.1738,59.0,27.0,0.75685,0.772089
17.1833,217.4,14.55,14.94,3.1632,58.8,26.8,0.757728,0.773116
17.2,213.4,14.62,14.6,3.1199,59.4,27.4,0.758595,0.773638
17.2167,216.0,14.29,15.12,3.0866,59.4,27.4,0.759452,0.774614
17.2333,214.5,14.53,14.76,3.1167,59.3,27.3,0.760318,0.775498
17.25,217.5,14.31,15.2,3.1124,59.1,27.1,0.761183,0.776415
17.2667,217.9,14.69,14.83,3.201,59.4,27.4,0.762072,0.777308
17.2833,218.3,14.52,15.03,3.1697,59.3,27.3,0.762952,0.778178
17.3,217.2,14.78,14.7,3.2102,59.0,27.0,0.763844,0.779165
17.3167,214.5,14.37,14.93,3.0824,59.6,27.6,0.7647,0.780101
17.3333,217.2,14.36,15.13,3.119,59.2,27.2,0.765567,0.780829
17.35,216.3,14.71,14.7,3.1818,59.3,27.3,0.766451,0.781717
17.3667,219.3,14.58,15.04,3.1974,59.1,27.1,0.767339,0.782637
17.3833,218.1,14.53,15.01,3.169,58.8,26.8,0.768219,0.783544
17.4,219.1,14.76,14.84,3.2339,58.8,26.8,0.769117,0.784368
17.4167,215.3,14.31,15.05,3.0809,58.9,26.9,0.769973,0.785365
17.4333,217.2,14.29,15.2,3.1038,58.1,26.1,0.770835,0.786266
17.45,215.2,14.74,14.6,3.172,58.1,26.1,0.771716,0.787167
17.4667,216.4,14.61,14.81,3.1616,59.0,27.0,0.772595,0.788176
17.4833,217.9,14.75,14.77,3.214,58.6,26.6,0.773487,0.788974
17.5,217.0,14.35,15.12,3.1139,58.9,26.9,0.774352,0.789782
17.5167,216.7,14.73,14.71,3.192,58.5,26.5,0.775239,0.790782
17.5333,217.1,14.6,14.87,3.1697,58.7,26.7,0.77612,0.791599
17.55,216.2,14.41,15.0,3.1154,58.8,26.8,0.776985,0.792502
17.5667,217.4,14.3,15.2,3.1088,58.7,26.7,0.777848,0.793493
17.5833,219.3,14.56,15.06,3.193,58.6,26.6,0.778735,0.794451
17.6,217.9,14.48,15.05,3.1552,59.2,27.2,0.779612,0.7953
17.6167,217.7,14.51,15.0,3.1588,58.9,26.9,0.780489,0.796172
17.6333,217.6,14.37,15.14,3.1269,59.4,27.4,0.781358,0.797186
17.65,219.2,14.66,14.95,3.2135,59.1,27.1,0.782251,0.798001
17.6667,216.9,14.79,14.67,3.208,58.5,26.5,0.783142,0.798787
17.6833,215.8,14.53,14.85,3.1356,58.6,26.6,0.784013,0.799644
17.7,218.4,14.32,15.25,3.1275,59.5,27.5,0.784881,0.800647
17.7167,217.3,14.29,15.21,3.1052,58.7,26.7,0.785744,0.801487
17.7333,218.5,14.38,15.19,3.142,59.2,27.2,0.786617,0.802317
17.75,217.1,14.58,14.89,3.1653,59.5,27.5,0.787496,0.803056
17.7667,218.9,14.56,15.03,3.1872,58.8,26.8,0.788381,0.804099
17.7833,215.6,14.53,14.84,3.1327,58.8,26.8,0.789251,0.804934
17.8,213.9,14.47,14.78,3.0951,58.8,26.8,0.790111,0.805969
17.8167,216.4,14.44,14.99,3.1248,59.2,27.2,0.790979,0.806957
17.8333,218.8,14.39,15.21,3.1485,58.4,26.4,0.791854,0.807606
17.85,217.4,14.58,14.91,3.1697,59.0,27.0,0.792734,0.808675
17.8667,218.1,14.47,15.07,3.1559,58.8,26.8,0.793611,0.80942
17.8833,218.0,14.22,15.33,3.1,58.7,26.7,0.794472,0.810462
17.9,216.7,14.65,14.79,3.1747,59.0,27.0,0.795354,0.811281
17.9167,214.8,14.47,14.84,3.1082,59.4,27.4,0.796217,0.812085
17.9333,217.4,14.58,14.91,3.1697,59.0,27.0,0.797098,0.813062
17.95,215.7,14.64,14.73,3.1578,59.2,27.2,0.797975,0.813951
17.9667,216.4,14.51,14.91,3.14,58.9,26.9,0.798847,0.814882
17.9833,214.4,14.32,14.97,3.0702,58.9,26.9,0.7997,0.815764
18.0,219.1,14.46,15.15,3.1682,59.3,27.3,0.80058,0.816732
18.0167,217.4,14.72,14.77,3.2001,59.1,27.1,0.801469,0.81743
18.0333,217.6,14.1,15.43,3.0682,58.7,26.7,0.802321,0.818348
18.05,218.3,14.13,15.45,3.0846,58.9,26.9,0.803178,0.819183
18.0667,215.8,14.33,15.06,3.0924,58.7,26.7,0.804037,0.820021
18.0833,216.7,14.29,15.16,3.0966,58.8,26.8,0.804897,0.821081
18.1,216.3,14.24,15.19,3.0801,58.7,26.7,0.805753,0.821902
18.1167,218.3,14.49,15.07,3.1632,59.5,27.5,0.806631,0.822764
18.1333,215.9,14.58,14.81,3.1478,58.9,26.9,0.807506,0.823658
18.15,215.3,14.82,14.53,3.1907,58.9,26.9,0.808392,0.824562
18.1667,217.5,14.39,15.11,3.1298,58.9,26.9,0.809262,0.825459
18.1833,218.1,14.39,15.16,3.1385,58.7,26.7,0.810133,0.826299
18.2,219.1,14.63,14.98,3.2054,58.7,26.7,0.811024,0.827307
18.2167,218.6,14.49,15.09,3.1675,59.0,27.0,0.811904,0.828311
18.2333,215.5,14.73,14.63,3.1743,58.8,26.8,0.812785,0.828966
18.25,214.3,14.49,14.79,3.1052,58.4,26.4,0.813648,0.830023
18.2667,218.1,14.55,14.99,3.1734,58.7,26.7,0.814529,0.830715
18.2833,219.1,14.47,15.14,3.1704,59.0,27.0,0.81541,0.831737
18.3,217.6,14.68,14.82,3.1944,59.0,27.0,0.816297,0.832666
18.3167,219.4,14.47,15.16,3.1747,58.9,26.9,0.817179,0.833451
18.3333,218.4,14.6,14.96,3.1886,58.8,26.8,0.818065,0.834499
18.35,212.0,14.66,14.46,3.1079,58.4,26.4,0.818928,0.835347
18.3667,219.5,14.36,15.29,3.152,59.0,27.0,0.819804,0.83619
18.3833,216.4,14.51,14.91,3.14,58.7,26.7,0.820676,0.837102
18.4,214.7,14.65,14.66,3.1454,59.0,27.0,0.82155,0.837936
18.4167,215.9,14.51,14.88,3.1327,59.0,27.0,0.82242,0.838761
18.4333,216.6,14.5,14.94,3.1407,58.4,26.4,0.823292,0.8398
18.45,216.4,14.08,15.37,3.0469,58.5,26.5,0.824139,0.840647
18.4667,218.2,14.45,15.1,3.153,58.9,26.9,0.825015,0.841494
18.4833,216.3,14.67,14.74,3.1731,58.9,26.9,0.825896,0.842557
18.5,220.0,14.6,15.07,3.212,59.1,27.1,0.826788,0.843271
18.5167,218.4,14.66,14.9,3.2017,58.8,26.8,0.827678,0.844285
18.5333,217.7,14.49,15.02,3.1545,58.9,26.9,0.828554,0.845112
18.55,217.7,14.75,14.76,3.2111,58.5,26.5,0.829446,0.846056
18.5667,217.5,14.46,15.04,3.1451,59.0,27.0,0.830319,0.846962
18.5833,214.6,14.25,15.06,3.058,59.3,27.3,0.831169,0.84779
18.6,217.8,14.7,14.82,3.2017,58.8,26.8,0.832058,0.848531
18.6167,217.8,14.58,14.94,3.1755,59.4,27.4,0.83294,0.849579
18.6333,214.3,14.51,14.77,3.1095,58.7,26.7,0.833804,0.850505
18.65,215.7,14.45,14.93,3.1169,59.3,27.3,0.83467,0.851524
18.6667,217.1,14.34,15.14,3.1132,58.8,26.8,0.835535,0.852394
18.6833,217.9,14.54,14.99,3.1683,58.6,26.6,0.836415,0.853276
18.7,219.8,14.46,15.2,3.1783,59.2,27.2,0.837298,0.853978
18.7167,217.4,14.58,14.91,3.1697,58.8,26.8,0.838178,0.855017
18.7333,217.0,14.5,14.97,3.1465,58.7,26.7,0.839052,0.855759
18.75,217.3,14.51,14.98,3.153,59.2,27.2,0.839928,0.856591
18.7667,219.4,14.52,15.11,3.1857,58.7,26.7,0.840813,0.857525
18.7833,218.2,14.36,15.19,3.1334,58.5,26.5,0.841683,0.858519
18.8,216.1,14.4,15.01,3.1118,58.8,26.8,0.842548,0.859361
18.8167,216.9,14.44,15.02,3.132,59.0,27.0,0.843418,0.860241
18.8333,216.3,14.57,14.85,3.1515,58.8,26.8,0.844293,0.861183
18.85,215.8,14.24,15.15,3.073,58.7,26.7,0.845147,0.861947
18.8667,215.9,14.47,14.92,3.1241,58.6,26.6,0.846015,0.863036
18.8833,218.5,14.81,14.75,3.236,59.0,27.0,0.846913,0.863964
18.9,216.6,14.55,14.89,3.1515,58.9,26.9,0.847789,0.864711
18.9167,215.7,14.17,15.22,3.0565,58.6,26.6,0.848638,0.865659
18.9333,214.3,14.43,14.85,3.0923,58.9,26.9,0.849497,0.866515
18.95,217.5,14.62,14.88,3.1799,59.6,27.6,0.85038,0.867301
18.9667,218.4,14.7,14.86,3.2105,58.7,26.7,0.851272,0.868285
18.9833,216.8,14.39,15.07,3.1198,58.8,26.8,0.852139,0.869137
19.0,215.4,14.5,14.86,3.1233,59.2,27.2,0.853006,0.870154
19.0167,218.3,14.4,15.16,3.1435,58.6,26.6,0.853879,0.870778
19.0333,217.8,14.55,14.97,3.169,58.7,26.7,0.85476,0.871907
19.05,221.5,14.79,14.98,3.276,58.6,26.6,0.85567,0.872816
19.0667,221.2,14.32,15.45,3.1676,58.8,26.8,0.856549,0.873766
19.0833,215.4,14.51,14.84,3.1255,58.8,26.8,0.857418,0.874431
19.1,216.6,14.4,15.04,3.119,59.0,27.0,0.858284,0.875223
19.1167,220.8,14.49,15.24,3.1994,58.6,26.6,0.859173,0.876389
19.1333,212.8,14.44,14.74,3.0728,58.6,26.6,0.860026,0.877159
19.15,216.9,14.63,14.83,3.1732,58.8,26.8,0.860908,0.878193
19.1667,216.8,14.52,14.93,3.1479,59.1,27.1,0.861782,0.87888
19.1833,218.9,14.47,15.13,3.1675,58.2,26.2,0.862662,0.879836
19.2,217.3,14.52,14.97,3.1552,58.8,26.8,0.863539,0.880852
19.2167,218.5,14.37,15.21,3.1398,58.9,26.9,0.864411,0.88188
19.2333,217.8,14.63,14.89,3.1864,59.3,27.3,0.865296,0.882521
19.25,214.4,14.46,14.83,3.1002,59.1,27.1,0.866157,0.883645
19.2667,215.2,14.43,14.91,3.1053,59.2,27.2,0.86702,0.884286
19.2833,219.3,14.42,15.21,3.1623,58.8,26.8,0.867898,0.885237
19.3,217.9,14.74,14.78,3.2118,58.6,26.6,0.86879,0.886316
19.3167,218.5,14.24,15.34,3.1114,59.0,27.0,0.869654,0.886995
19.3333,215.3,14.38,14.97,3.096,59.4,27.4,0.870514,0.887937
19.35,217.9,14.41,15.12,3.1399,59.2,27.2,0.871387,0.888846
19.3667,218.4,14.6,14.96,3.1886,58.9,26.9,0.872272,0.889749
19.3833,215.5,14.48,14.88,3.1204,58.5,26.5,0.873139,0.890647
19.4,217.0,14.39,15.08,3.1226,58.8,26.8,0.874006,0.891584
19.4167,217.5,14.54,14.96,3.1624,58.8,26.8,0.874885,0.892369
19.4333,217.4,14.45,15.04,3.1414,58.3,26.3,0.875758,0.893271
19.45,217.6,14.56,14.95,3.1683,58.5,26.5,0.876638,0.894128
19.4667,216.2,14.44,14.97,3.1219,58.5,26.5,0.877505,0.894946
19.4833,217.6,14.5,15.01,3.1552,58.9,26.9,0.878381,0.895862
19.5,216.7,14.56,14.88,3.1552,58.7,26.7,0.879258,0.89675
19.5167,218.1,14.42,15.12,3.145,58.8,26.8,0.880131,0.897722
19.5333,221.2,14.35,15.41,3.1742,58.2,26.2,0.881013,0.89843
19.55,217.3,14.42,15.07,3.1335,59.4,27.4,0.881883,0.899572
19.5667,218.4,14.55,15.01,3.1777,58.9,26.9,0.882766,0.900226
19.5833,217.3,14.54,14.94,3.1595,59.5,27.5,0.883644,0.901245
19.6,215.0,14.69,14.64,3.1583,59.3,27.3,0.884521,0.902225
19.6167,218.1,14.63,14.91,3.1908,59.1,27.1,0.885407,0.903125
19.6333,216.8,14.4,15.06,3.1219,58.6,26.6,0.886275,0.903989
19.65,217.3,14.26,15.24,3.0987,59.1,27.1,0.887135,0.904998
19.6667,217.2,14.7,14.78,3.1928,58.8,26.8,0.888022,0.905757
19.6833,218.1,14.56,14.98,3.1755,58.9,26.9,0.888904,0.906548
19.7,217.7,14.71,14.8,3.2024,59.1,27.1,0.889794,0.907595
19.7167,219.9,14.46,15.21,3.1798,58.5,26.5,0.890677,0.908322
19.7333,217.4,14.8,14.69,3.2175,58.7,26.7,0.891571,0.909344
19.75,219.8,14.2,15.48,3.1212,59.1,27.1,0.892438,0.910338
19.7667,215.6,14.62,14.75,3.1521,59.0,27.0,0.893314,0.911288
19.7833,217.9,14.17,15.38,3.0876,59.1,27.1,0.894171,0.912065
19.8,216.8,14.37,15.09,3.1154,58.7,26.7,0.895037,0.912974
19.8167,218.1,14.42,15.12,3.145,58.7,26.7,0.89591,0.913776
19.8333,216.8,14.68,14.77,3.1826,59.0,27.0,0.896794,0.9146
19.85,214.8,14.73,14.58,3.164,58.9,26.9,0.897673,0.915604
19.8667,216.6,14.39,15.05,3.1169,59.2,27.2,0.898539,0.916684
19.8833,216.5,14.46,14.97,3.1306,58.3,26.3,0.899409,0.917568
19.9,215.6,14.34,15.03,3.0917,58.9,26.9,0.900267,0.918346
19.9167,220.3,14.73,14.96,3.245,59.1,27.1,0.901169,0.919144
19.9333,216.7,14.4,15.05,3.1205,59.1,27.1,0.902036,0.920172
19.95,214.2,14.59,14.68,3.1252,58.7,26.7,0.902904,0.921107
19.9667,216.9,14.42,15.04,3.1277,59.6,27.6,0.903772,0.921841
19.9833,219.8,14.71,14.94,3.2333,59.0,27.0,0.904671,0.922721
20.0,215.7,14.16,15.23,3.0543,59.0,27.0,0.905519,0.923689
20.0167,215.3,14.68,14.67,3.1606,58.9,26.9,0.906397,0.92432
20.0333,217.8,14.37,15.16,3.1298,58.2,26.2,0.907266,0.925493
20.05,214.8,14.77,14.54,3.1726,58.7,26.7,0.908148,0.926482
20.0667,217.6,14.58,14.92,3.1726,58.8,26.8,0.909029,0.927072
20.0833,218.9,14.48,15.12,3.1697,58.8,26.8,0.909909,0.92818
20.1,215.7,14.45,14.93,3.1169,58.7,26.7,0.910775,0.928885
20.1167,217.0,14.3,15.17,3.1031,58.7,26.7,0.911637,0.929776
20.1333,215.6,14.6,14.77,3.1478,58.9,26.9,0.912512,0.930812
20.15,217.5,14.75,14.75,3.2081,59.0,27.0,0.913403,0.931678
20.1667,218.3,14.29,15.28,3.1195,59.3,27.3,0.914269,0.932542
20.1833,218.4,14.81,14.75,3.2345,59.4,27.4,0.915168,0.933453
20.2,217.1,14.37,15.11,3.1197,58.6,26.6,0.916034,0.934375
20.2167,217.2,14.46,15.02,3.1407,58.8,26.8,0.916907,0.935147
20.2333,218.9,14.42,15.18,3.1565,58.8,26.8,0.917783,0.936005
20.25,216.5,14.2,15.25,3.0743,58.9,26.9,0.918637,0.936892
20.2667,217.8,14.23,15.31,3.0993,59.8,27.8,0.919498,0.937976
20.2833,216.8,14.35,15.11,3.1111,58.8,26.8,0.920363,0.938643
20.3,216.8,14.29,15.17,3.0981,59.0,27.0,0.921223,0.939673
20.3167,217.8,14.4,15.12,3.1363,58.9,26.9,0.922094,0.940438
20.3333,218.0,14.32,15.22,3.1218,59.1,27.1,0.922962,0.941461
20.35,219.2,14.68,14.93,3.2179,58.3,26.3,0.923855,0.94238
20.3667,218.7,14.7,14.88,3.2149,59.2,27.2,0.924748,0.943185
20.3833,218.2,14.6,14.95,3.1857,58.6,26.6,0.925633,0.944165
20.4,215.7,14.3,15.08,3.0845,58.9,26.9,0.92649,0.945125
20.4167,219.3,14.5,15.12,3.1799,59.2,27.2,0.927373,0.945823
20.4333,216.2,14.48,14.93,3.1306,59.0,27.0,0.928243,0.94688
20.45,218.4,14.38,15.19,3.1406,58.4,26.4,0.929115,0.947816
20.4667,216.7,14.13,15.34,3.062,58.6,26.6,0.929966,0.948633
20.4833,213.7,14.54,14.7,3.1072,58.4,26.4,0.930829,0.949387
20.5,219.4,14.68,14.95,3.2208,59.0,27.0,0.931724,0.950501
20.5167,217.6,14.39,15.12,3.1313,58.8,26.8,0.932594,0.951137
20.5333,216.5,14.45,14.98,3.1284,58.9,26.9,0.933463,0.952181
20.55,216.2,14.42,14.99,3.1176,58.2,26.2,0.934329,0.953066
20.5667,217.0,14.48,14.99,3.1422,58.9,26.9,0.935201,0.953856
20.5833,216.1,14.36,15.05,3.1032,58.7,26.7,0.936063,0.954806
20.6,216.3,14.41,15.01,3.1169,58.4,26.4,0.936929,0.955627
20.6167,216.0,14.24,15.17,3.0758,58.9,26.9,0.937784,0.956556
20.6333,216.7,14.48,14.97,3.1378,59.0,27.0,0.938655,0.95731
20.65,215.9,14.57,14.82,3.1457,58.8,26.8,0.939529,0.958304
20.6667,217.5,14.42,15.08,3.1363,58.6,26.6,0.9404,0.959087
20.6833,215.1,14.43,14.91,3.1039,58.8,26.8,0.941262,0.960027
20.7,217.5,14.31,15.2,3.1124,58.9,26.9,0.942127,0.960951
20.7167,218.4,14.46,15.1,3.1581,58.7,26.7,0.943004,0.96189
20.7333,217.8,14.33,15.2,3.1211,58.7,26.7,0.943871,0.9628
20.75,215.9,14.46,14.93,3.1219,58.4,26.4,0.944738,0.963612
20.7667,215.1,14.43,14.91,3.1039,59.1,27.1,0.945601,0.964615
20.7833,213.8,14.19,15.07,3.0338,58.3,26.3,0.946443,0.965388
20.8,215.2,14.9,14.44,3.2065,58.7,26.7,0.947334,0.966414
20.8167,218.7,14.43,15.16,3.1558,59.0,27.0,0.948211,0.967172
20.8333,218.4,14.63,14.93,3.1952,58.3,26.3,0.949098,0.968063
20.85,217.0,14.41,15.06,3.127,58.4,26.4,0.949967,0.968866
20.8667,217.0,14.51,14.96,3.1487,59.2,27.2,0.950841,0.969879
20.8833,219.0,14.71,14.89,3.2215,59.1,27.1,0.951736,0.970417
20.9,217.7,14.38,15.14,3.1305,58.3,26.3,0.952606,0.971605
20.9167,217.1,14.6,14.87,3.1697,58.6,26.6,0.953486,0.972729
20.9333,218.7,14.44,15.15,3.158,58.7,26.7,0.954364,0.973461
20.95,215.7,14.45,14.93,3.1169,58.7,26.7,0.955229,0.974197
20.9667,217.2,14.59,14.89,3.1689,58.6,26.6,0.95611,0.975311
20.9833,214.0,14.34,14.92,3.0688,58.9,26.9,0.956962,0.975964
21.0,217.2,14.29,15.2,3.1038,59.0,27.0,0.957824,0.976903
21.0167,219.3,14.37,15.26,3.1513,58.3,26.3,0.9587,0.977958
21.0333,215.9,14.56,14.83,3.1435,58.7,26.7,0.959573,0.978678
21.05,216.8,14.4,15.06,3.1219,58.5,26.5,0.96044,0.979484
21.0667,216.1,14.61,14.79,3.1572,59.0,27.0,0.961317,0.980528
21.0833,217.8,14.92,14.6,3.2496,58.3,26.3,0.96222,0.981327
21.1,216.4,14.37,15.06,3.1097,58.2,26.2,0.963083,0.982232
21.1167,214.7,14.5,14.81,3.1131,58.7,26.7,0.963948,0.98325
21.1333,217.9,14.35,15.18,3.1269,58.7,26.7,0.964817,0.984222
